,name,text,artist,style
0,Sou Dessas,"Sou dessas que fala o que penso bem na tua cara
Sou dessas que nunca levou desaforo pra casa
Sou dessas que se for preciso até falo mais alto
Sou dessas que roda a baiana sem descer do salto

Sou dessas que se arruma toda só pra provocar
Sou dessas que de vez em quando gosta de aprontar
As vezes tomo um negocinho só pra me soltar
Vou te mostrar como se joga se quiser brincar

E se quiser eu dou
Se eu quiser vou dar
Um pouquinho de moral
Mas não pode gamar  (2)

Sou dessas de fazer
Sou dessas de zuar
Sou dessas que se amarra
E gosta muita é de (3)


Desce
Desce
Desce

Sou dessas que fala o que penso bem na tua cara
Sou dessas que nunca levou desaforo pra casa
Sou dessas que se for preciso até falo mais alto
Sou dessas que roda a baiana sem descer do salto

Sou dessas que se arruma toda só pra provocar
Sou dessas que de vez em quando gosta de aprontar
As vezes tomo um negocinho só pra me soltar
Vou te mostrar como se joga se quiser brincar

E se quiser eu dou
Se eu quiser vou dar
Um pouquinho de moral
Mas não pode gamar (2)

Sou dessas de fazer
Sou dessas de zuar
Sou dessas que se amarra
E gosta muito é de (3)



Desce
Desce
Desce",valesca-popozuda,funk_carioca
0,Tô Solteira de Novo,"Eu cansei de ser sua rainha
Eu não quero você na minha vida
E que se dane o que você diz pro povo
Eu, eu tô solteira de novo

(Daquele jeito)
Eu tô solteira de novo
(Daquele jeito)
Eu tô solteira de novo
(Daquele, daquele jeito)
De novo, de novo, de novo
(Daquele jeito)

É forte o babado
Acionei o contatinho guardado
Chamei no insta aquele bofe safado
Hoje eu escolho quem eu fico, agarro
Rebolo, beijo, me acabo

É forte o babado
Acionei o contatinho guardado
Chamei no insta aquele bofe safado
Hoje eu escolho quem eu fico, agarro
Rebolo, beijo, me acabo

Eu cansei de ser sua rainha
Eu não quero você na minha vida
E que se dane o que você diz pro povo
Eu, eu tô solteira de novo

(Daquele jeito)
Eu tô solteira de novo
(Daquele jeito)
Eu tô solteira de novo
(Daquele, daquele jeito)
De novo, de novo, de novo
(Daquele jeito)

É forte o babado
Acionei o contatinho guardado
Chamei no insta aquele bofe safado
Hoje eu escolho quem eu fico, agarro
Rebolo, beijo, me acabo

É forte o babado
Acionei o contatinho guardado
Chamei no insta aquele bofe safado
Hoje eu escolho quem eu fico, agarro
Rebolo, beijo, me acabo

Eu cansei de ser sua rainha
Eu não quero você na minha vida
E que se dane o que você diz pro povo
Eu, eu tô solteira de novo

(Daquele jeito)
Eu tô solteira de novo
(Daquele jeito)
Eu tô solteira de novo
(Daquele, daquele jeito)
De novo, de novo, de novo
(Daquele jeito)

Eu tô solteira de novo
Eu tô solteira de novo
(Daquele jeito)
De novo, de novo, de novo
(Daquele jeito)",valesca-popozuda,funk_carioca
0,Festa na Baru,"Tu me chamou pro esquenta
Tava toda animada
Pensei que ia ser privê
Mas entrei numa jogada
Todo mundo se pegando
Não tava entendendo nada
Ai meu deus, é uma suruba
E eu só queria uma sentada!

Vem pra festa na Baru
Tomar surra de piru
Tá na boca e tá no cu (Chama ela, ela)
Tu vai ver como é que é
Pega homem e mulher
Vai de frente e vem de ré (Ah, ah)
Vai pra festa na Baru
Tomar surra de piru
Tá na boca e tá no cu (Só no cu, piranha)
Vem, tu vai ver como é que é
Pega homem e mulher
Vai de frente e vem de ré (Ah, ah)
Vai pra festa na Baru
Tomar surra de piru
Tá na boca e tá no cu (Só no cu, piranha)
Vem, tu vai ver como é que é
Pega homem e mulher
Vai de frente e vem de ré (Chama, chama ela, ela)

Eu boto no cu, o piru sai na boca
Eu boto na boca, o piru sai no cu
Eu boto no cu, o piru sai na boca
Eu boto na boca, o piru sai no cu
Eu boto no cu, o piru sai na boca
Eu boto na boca, o piru sai no cu
Eu boto no cu, o piru sai na boca
Eu boto na boca, o piru sai no cu

Tu me chamou pro esquenta
Tava toda animada
Pensei que ia ser privê
Mas entrei numa jogada
Todo mundo se pegando
Não tava entendendo nada
Ai meu deus, é uma suruba
E eu só queria uma sentada!

Vem pra festa na Baru
Tomar surra de piru
Tá na boca e tá no cu (Chama ela, ela)
Tu vai ver como é que é
Pega homem e mulher
Vai de frente e vem de ré (Ah, ah)
Vai pra festa na Baru
Tomar surra de piru
Tá na boca e tá no cu (Só no cu, piranha)
Vem, tu vai ver como é que é
Pega homem e mulher
Vai de frente e vem de ré (Ah, ah)
Vai pra festa na Baru
Tomar surra de piru
Tá na boca e tá no cu (Só no cu, piranha)
Vem, tu vai ver como é que é
Pega homem e mulher
Vai de frente e vem de ré (Chama, chama ela, ela)

Eu boto no cu, o piru sai na boca
Eu boto na boca, o piru sai no cu
Eu boto no cu, o piru sai na boca
Eu boto na boca, o piru sai no cu
Eu boto no cu, o piru sai na boca
Eu boto na boca, o piru sai no cu
Eu boto no cu, o piru sai na boca
Eu boto na boca, o piru sai no cu",valesca-popozuda,funk_carioca
0,Beijinho no Ombro (Versão Juntas Arrasamos),"Desejo a todas as amigas vida longa
Unidas, vamos conquistar ainda mais vitórias
E vamo em frente, a parceria é nossa onda
Sem intriga, sem caô, amiga colabora

A gente junta não precisa de escudo
Voa mais alto, agora as minas tão com tudo
No camarote tem lugar para você
Sem essa de disputa é bem melhor, você vai ver

Sororidade aqui é a palavra-chave
Keep calm, vou explicar pra quem não sabe
Sororidade é respeito e união
Entre as mulheres, quem tá nessa sai do chão

(Refrão)
Beijinho no ombro, o recalque é passado!
Tamo arrasando, vamos juntas lado a lado!
Beijinho no ombro, eu mando pra competição
Juntas Arrasamos, o bonde faz assim com a mão",valesca-popozuda,funk_carioca
0,Gozada Fraca,"Bebê de gozada fraca nasce feio
Vê se faz direito
Pois aqui não é recreio
De gozada fraca não vou me molhar
Se não me aguenta
Não me chama pra brincar
Bebê de gozada fraca nasce feio
Vê se faz direito
Pois aqui não é recreio
De gozada fraca não vou me molhar
Se não me aguenta
Não me chama pra brincar

Eu me preparei todinha
Depilei a bucetinha
Pra você lamber todinha
E você já quer parar?
Tu vem com essa linguinha
Que derrota, fez cosquinha
Nem tirei minha calcinha
E você já vai gozar?

Quando você me ligou não sabia
Pensei que ia rolar a putaria
Mas você chegou cortando o meu tesão
Vai pra lá com essa mangueira sem pressão

Bebê de gozada fraca nasce feio
Vê se faz direito
Pois aqui não é recreio
De gozada fraca não vou me molhar
Se não me aguenta
Não me chama pra brincar
(Se não me aguenta
Não me chama pra brincar)

Eu me preparei todinha
Depilei a bucetinha
Pra você lamber todinha
E você já quer parar?
Tu vem com essa linguinha
Que derrota, fez cosquinha
Nem tirei minha calcinha
E você já vai gozar?
(E você já vai gozar?)

Quando você me ligou não sabia
Pensei que ia rolar a putaria
Mas você chegou cortando o meu tesão
Vai pra lá com essa mangueira sem pressão

Bebê de gozada fraca nasce feio
Vê se faz direito
Pois aqui não é recreio
De gozada fraca não vou me molhar
Se não me aguenta
Não me chama pra brincar
(Se não me aguenta
Não me chama pra brincar)",valesca-popozuda,funk_carioca
0,Pimenta,"É diferente
Fica ciente que o negócio aqui é quente
mexe com a mente hipnotiza muita gente
Tem o poder de te fazer pirar
Ai que vontade que me dá

Da uma loucura
É viciante, ela é feita de açúcar
Na rua é santa, mas em casa ela é maluca
É impossível não se apaixonar
Agora eu quero ver parar

Tá gamadin na minha treta
Ela é mais quente que pimenta malagueta
Tá viciado no chazinho aqui da preta
Agora vai comer na mão aqui da nega, nega
Tá gamadin na minha treta
Ela é mais quente que pimenta malagueta
Tá viciado no chazinho aqui da preta
Agora vai comer na mão aqui da nega, nega!

Agora ele
Manda mensagem todo dia, toda hora
Se eu digo não já faz beicinho, quase chora
Já não consegue mais se controlar
Vai fazer o que eu mandar

Enquanto isso
Vou provocando, vou deixando a coisa louca
Atrás da gata, eu escondo uma loba
Já tá virando o meu brinquedinho
Que peninha, coitadinho!

Tá gamadin na minha treta
Ela é mais quente que pimenta malagueta
Tá viciado no chazinho aqui da preta
Agora vai comer na mão aqui da nega, nega
Tá gamadin na minha treta
Ela é mais quente que pimenta malagueta
Tá viciado no chazinho aqui da preta
Agora vai comer na mão aqui da nega

Tá gamadinho, tá?",valesca-popozuda,funk_carioca
0,Minha Poussey É o Poder,"Só se fala em Orange
Minha fonte de prazer (só eu que te dou prazer)
Eu vou pra Parada Gay (ay ay ay ay)
E vou te falar por quê

Minha Poussey é o poder (toda linda e sensação)
Minha Poussey é o poder (joga a torta sem perdão)

Tem bagulho, freira e yoga
Orange tem que ver
Pegação e muita briga
É babado de ferver

Minha Poussey é o poder (carisma e diversão)
Minha Poussey é o poder (levanta a mão as sapatão)

Por ela a gente chora
Da Nicky a gente gosta
A Alex que é mó gata
Olhos Loucos enlouquece

Galinha inventada, muito drama sapatão
Chave de fenda que apaixona
E garante a diversão
Piper não dá sorte, ninguém ouve o que ela diz
Só quando é X9, pra com a Alex ser feliz!

Orange is The New Black eu apresento pra vocês
Sabe quem já tá chegando?

Minha Poussey é o poder (e sabe o que quer)
Minha Poussey é o poder (ela gosta de mulher)",valesca-popozuda,funk_carioca
0,Tá Pra Nascer Homem Que Vai Mandar em Mim,"Tá pra nascer homem que vai mandar em mim
Tá pra nascer alguém que vai me esculachar
Tá pra nascer, e eu já falei pra tu
Se ficar me enchendo o saco, mando tomar

Vergonha na cara é coisa rara de se ver
Mal sabe meu nome e já tá querendo me ter
Nunca dependi de homem pra coisa nenhuma
Se tuas negas são tudo assim, desacostuma!

Vou te provar que eu não sou do tipo de mulher
Que você paga uma bebida, e eu dou o que tu quer
Enfia teu malote no saco e lambe o cheque
Tenho nojo de moleque

Pode ser pagodeiro, empresário ou cantor
Pode ser funkeiro, milionário ou jogador
O que faz da sua vida não interessa
Vou mandar tu se f**er porque sou dessas!",valesca-popozuda,funk_carioca
0,Vem Facin,"Quando fiz 18 anos
Completei maior idade
Pensei que ia ganhar um carro
E ganhei um Rio Card
Mesmo assim não vai dar nada
Eu vou puxar pro morrão
Pra encontrar esse novinho
Por de trem ou de busão

Ô novinho, tô chegando, hein?

Vem facin, mais facin
Vai facin, mais facin
É que eu vou fazer de tudo
Pra pegar esse novin

Vem facin, mais facin
Vai facin, mais facin
É que eu vou fazer de tudo
Pra pegar esse novin

É desse jeito que eu gosto

Vem, vem, vem novinho, vem, vem, vem novinho
Ai que vontade louca, ai que vontade louca
Vem, vem, vem novinho, vem, vem, vem novinho
Ai que vontade louca, ai que vontade louca",valesca-popozuda,funk_carioca
0,Viado,"Aiaiai ai
Aiaiaiaiaiaiai
Aiaiai ai

Aiaiai ai
Aiaiaiaiaiaiai
Aiaiai ai

Viado!
Viado, hoje eu quero te ver
Tô doida pra te fofocar
Eu disse que eu ia fazer
Você não quis acreditar

Que ontem eu botei pra ferver
Hãm! ninguém mandou duvidar
Agora ele já entendeu
Valesca sabe provocar gostoso

É meu jeito perigoso
Várias ficadas e tal
Sento e rebolo gostoso
É meu um jeito perigoso
Várias ficadas e tal
Ai ai ai

Aiaiai ai
Aiaiaiaiaiaiai
Aiaiai ai

Aiaiai ai
Aiaiaiaiaiaiai
Aiaiai ai

Viado!
Viado, eu preciso te ver
Tô doida pra te fofocar
Eu disse que eu ia fazer
Você não quis acreditar

Que ontem eu botei pra ferver
Hãm! ninguém mandou duvidar
Agora ele já entendeu
Valesca sabe provocar gostoso

É meu jeito perigoso
Várias ficadas e tal
Sento e rebolo gostoso
É meu um jeito perigoso
Várias ficadas e tal
Ai ai ai

Aiaiai ai
Aiaiaiaiaiaiai
Aiaiai ai

Aiaiai ai
Aiaiaiaiaiaiai
Aiaiai ai

Viado

Beija na boca, viado",valesca-popozuda,funk_carioca
0,Furduncinho,"Já que procurou eu vou te dar o que pediu
Tu quer cachorrada eu sou a dona do canil
Sequência de toma avançada, noite e dia vai rolar
Quando a luz apagar

Tá liberado o furduncinho
só toma, toma no escurinho
O amor acaba, a ousadia não tem fim
Mais danada do que eu, só duas de mim

Tá liberado o furduncinho
só toma, toma no escurinho
O amor acaba, a ousadia não tem fim
Mais danada do que eu, só duas de mim

Hitmaker, elas que lutem!

Já que procurou eu vou te dar o que pediu
Tu quer cachorrada eu sou a dona do canil
Sequência de toma avançada, noite e dia vai rolar
Quando a luz apagar

Tá liberado o furduncinho
só toma, toma no escurinho
O amor acaba, a ousadia não tem fim
Mais danada do que eu, só duas de mim

Tá liberado o furduncinho
só toma, toma no escurinho
O amor acaba, a ousadia não tem fim
Mais danada do que eu, só duas de mim",valesca-popozuda,funk_carioca
0,Fada Madrinha,"Lua cheia amarela, pedra na minha janela
Serenata e acapela, e um convite de amor
Posso até ser a donzela, mas não sou a Cinderela
E quando passa à meia-noite é que fica encantador

Eu não sou fada madrinha
Mas não dá mole, que eu pego a sua varinha
Eu não sou fada madrinha
Mas não dá mole, que eu pego a sua varinha

Até duas eu vou de lado, às três, eu já tô de quatro
E de cinco até a sete, tem banquete, meu amor
De manhã, quero de novo, no café, eu peço ovo
E na hora do almoço, dá mais duas, por favor

Eu não sou fada madrinha
Mas não dá mole, que eu pego a sua varinha
Eu não sou fada madrinha
Mas não dá mole, que eu pego a sua varinha",valesca-popozuda,funk_carioca
0,Sou Dessas (Feat. Claudia Leitte),"Claudinha, eu quero saber se você é dessas, também
Valesca, definitivamente eu sou dessas
É? Então vamos, que o babado é certo!

Sou dessas que fala o que pensa
Bem na tua cara
Sou dessas que nunca levou desaforo pra casa
Sou dessas que se for preciso até falo mais alto
Sou dessas que roda a baiana sem descer do salto
Sou dessas que se arruma toda só pra provocar
Sou dessas que de vez em quando gosta de aprontar
Às vezes tomo um negocinho só para me soltar
Vou te mostrar como se joga se quiser brincar

E se quiser eu dou
Se eu quiser vou dar
Um pouquinho de moral, mas não pode gamar
E se quiser eu dou
Se eu quiser vou dar
Um pouquinho de moral, mas não pode gamar

Sou dessas de fazer, sou dessas de zoar
Sou dessas que se amarra e gosta muito é de... (ahh)
Dessas de fazer, dessas de zoar
Sou dessas que se amarra e gosta muito é de... (ahh)
Dessas de fazer, dessas de zoar
Sou dessas que se amarra e gosta muito é de
Desce, desce, desce, desce, ahh
Desce, desce, desce, desce, ahh

Pisa e desfila, Claudinha!

Sou dessas que fala o que pensa
Bem na tua cara
Sou dessas que nunca levou desaforo pra casa
Sou dessas que se for preciso até falo mais alto
Sou dessas que roda a baiana sem descer do salto
Sou dessas que se arruma toda só pra provocar
Sou dessas que de vez em quando gosta de aprontar
Às vezes tomo um negocinho só para me soltar
Vou te mostrar como se joga se quiser brincar

E se quiser eu dou
Se eu quiser vou dar
Um pouquinho de moral, mas não pode gamar
E se quiser eu dou
Se eu quiser vou dar
Um pouquinho de moral, mas não pode gamar

Dessas de fazer, sou dessas de zoar
Sou dessas que se amarra e gosta muito é de... (ahh)
Dessas de fazer, dessas de zuar
Sou dessas que se amarra e gosta muito é de... (ahh)
Dessas de fazer, dessas de zoar
Sou dessas que se amarra e gosta muito é de
Desce, desce, desce, desce, ahh
Desce, desce, desce, desce, ahh

Desce, desce, desce",valesca-popozuda,funk_carioca
0,Lei do Retorno (com Mc Hariel),"Eu te amava no tempo da escola
Mas você não me dava atenção
Pedi uma chance, até duas
Mas você só me disse não

Mas você só me disse não
Mas você só me disse não
Mas com o tempo eu parei e fiz essa canção

Vou marcar de te ver e não ir
Vou te comer e abandonar
Essa é a lei do retorno
E não adianta chorar

Vou marcar de te ver e não ir
Vou te comer e abandonar
Essa é a lei do retorno 
E não adianta chorar
Vou marcar de te ver e não ir
Vou te comer e abandonar
Essa é a lei do retorno
E não adianta chorar
Essa é a lei do retorno
E não adianta chorar
Então pode ligar, me implorar
Sei que a Meiota vai te atiçar
Quando nós passar só pra atracar
E a sua memória refrescar
Eu te amava no tempo da escola
Mas você não me dava atenção
Pedi uma chance, até duas
Mas você só me disse não
Mas você só me disse não
Mas você só me disse não
Mas com o tempo eu parei e fiz uma canção

Vou marcar de te ver e não ir
Vou te comer e abandonar
Essa é a lei do retorno
Não adianta chorar

Vou marcar de te ver e não ir
Vou te comer e abandonar
Essa é a lei do retorno 
Não adianta chorar

Vou marcar de te ver e não ir
Vou te comer e abandonar
Essa é a lei do retorno
Não adianta chorar
E nem me ligar, pode implorar
Sei que a Meiota, ela vai te atiçar
Quando nós passar só pra atacar
E essa memória refrescar",mc-don-juan,funk_paulista
0,Ôh Novinha,"Oh novinha eu quero te ver contente
Não abandona o peru da gente
Que no Helipa confesso tu tem moral
Venha aqui na favela
Pra senta pra senta pra sentar no pau
Pra senta pra senta pra sentar no pau

Oh novinha eu quero te ver contente
Não abandona o piru da gente
Que no Helipa confesso tu tem moral
Vinha aqui na favela pra sentar no pau
Vinha aqui na favela pra sentar no pau

Então tu pega o telefone desbloqueia a tela
Vai no seu contato e procura o número dela
Pra ligar pra ela pra ligar pra ela
Hoje deu uma vontade de comer a xereca dela
Pra ligar pra ela pra ligar pra ela
Hoje deu uma vontade de comer a xereca dela

Que no Helipa confesso tu tem moral
Que no Helipa confesso tu tem moral
Vinha aqui na favela pra sentar no pau
Vinha aqui na favela pra sentar no pau

Oh novinha eu quero te ver contente
Não abandona o piru da gente
Que no Helipa confesso tu tem moral
Vinha aqui na favela
Pra senta pra sentar pra sentar no pau
Pra senta pra sentar pra sentar no pau

Oh novinha eu quero te ver contente
Não abandona o piru da gente
Que no Helipa confesso tu tem moral
Vinha aqui na favela pra sentar no pau
Vinha aqui na favela pra sentar no pau

Então tu pega o telefone desbloqueia a tela
Vai no seu contato e procura o numero dela
Pra ligar pra ela pra ligar pra ela
Hoje deu uma vontade de comer a xereca dela
Pra ligar pra ela pra ligar pra ela
Hoje deu uma vontade de comer a xereca dela

Que no Helipa confesso tu tem moral
Que no Helipa confesso tu tem moral
Vinha aqui na favela pra sentar no pau
Vinha aqui na favela pra sentar no pau",mc-don-juan,funk_paulista
0,"Peguei, Larguei","Peguei, larguei e nem liguei
O tempo passou, parei, pensei
Chorei, errei, mais de uma vez
Várias que eu comi
No outro dia nem sequer chamei
chorei,peguei,mais de uma vez
Várias que eu comi e no outro
dia nem sequer chamei
Putaria é bom
Mas uma hora cansa
Quero uma fiel de fechar
Que me tenha porra de
Que putaria é bom
Aê porra mas escuta to te falando
oque se acha tem que ser uma música
que se gosta mano.
quero suas amiga pra lá, e quero você de volta 2x

Putaria é bom,mas uma hora cansa
quero uma fiel fiel de fechar
que me tenha esperança
quero suas amiga pra lá, e quero você de volta 2x
Peguei, larguei e nem liguei
o tempo passou,parei pensei
Chorei, peguei, mais de uma vez
Várias que eu comi e no outro dia
nem sequer chamei. 2x",mc-don-juan,funk_paulista
0,A Gente Brigou,"A gente brigou
Eu mandei ela embora
Os primeiros dias que são foda
Que bate saudade e a gente só chora
Mas esbarrei com a amiga dela
Então pensa na mulher gostosa
Disse que as duas também brigou
E ela vai se vingar agora

Então joga, então joga
Então joga o popô na piroca
Então joga, então joga
Vai mozão

Joga o popô na piroca
Então joga, então joga
Então joga o popô na piroca
Então joga, então joga
Então joga o popô na piroca
Então joga, então joga
Então joga o popô na piroca
Então joga, então joga
Vai mozão

Joga o popô na piroca
Então joga, então joga
Então joga o popô na piroca
Então joga, então joga
Então joga o popô na piroca",mc-don-juan,funk_paulista
0,Tô Gostando Tanto de Você,"Aê, Yuri
Mano, cê sabe produzir essa fita aqui?
É que eu fiz uma música pra uma mina aqui, mano
Que eu tô mó a fim dela, parça
E eu quero fazer essa música pra ela
Ajuda eu aqui, mano
Produz esse bagulho pra eu mostrar pra ela

Tô gostando tanto de você
Acho que você nem tem noção
Na brincadeira do pega pega e não se apega
Que você ganhou meu coração

Ô, parça!
Eu vim aqui na maior humildade cantar o bagulho pra você
Vai ficar nessas? Eu vou embora, parça
Não é que eu amo ela, é que, mano
Tá ligado? Não tem como explicar pra você
Só eu sei, mano
Essa mina é demais, viado
Sabe por quê?

Não é que eu amo ela, é que com ela
Eu tinha sempre uma transa garantida
E não é que eu amo ela, é que com ela
Eu tinha sempre uma transa garantida
E não é que eu amo ela, é que com ela
Eu tinha sempre uma transa garantida
E não é que eu amo ela, é que com ela
Eu tinha sempre uma transa garantida

Aê, ah
Aê, preciso nem te falar, né?
Preciso nem te falar
Não, não, não
Preciso nem te falar, mas eu vou falar só pra lembrar
Aí, Yuri Martins produziu? Bum!
Mais uma que explodiu!",mc-don-juan,funk_paulista
0,Amar? Amei Gostar? Gostei,"Amar? amei
Gostar? gostei
Mas agora eu não quero nem de graça
Nãoooo dá mais
Era uma briga em cima da outra
Oh Moça Nãoooo dá mais
Era uma briga em cima da outra

Vai com suas amigas pra lá
Cuidado pra elas não te 'dar' perdido
e vir aqui me dar
Vai com suas amigas pra lá
Cuidado pra elas não te 'dar' perdido
e vir aqui me dar
Era uma briga em cima da outra
Não dá mais
Era uma briga em cima da outra

Vai com suas amigas pra lá
Cuidado pra elas não te 'dar' perdido
e vir aqui me dar
Vai com suas amigas pra lá
Cuidado pra elas não te 'dar' perdido
e vir aqui me dar",mc-don-juan,funk_paulista
0,Vai Voltar Chorando,"Olha
Como você tá mudada
Não quer saber de nada e nem ninguém
Parece que esqueceu até de mim também

Olha
Eu não queria falar nada
Mas uma hora isso acaba e a saudade vem
A solidão eu já conheço, nunca perdoou ninguém

Se acha a dona do mundo
Brincando sozinha de amar
Vivendo de amor vagabundo
Isso não é se valorizar
Tenha certeza, pode ter certeza
Baby, ei, baby

Eu era o melhor pra você
Pode demorar mas cê vai perceber
Que seu orgulho não vai te levar a nada
Vai voltar chorando lá pra porta da minha casa

Eu era o melhor pra você
Pode demorar mas cê vai perceber
Que seu orgulho não vai te levar a nada
Vai voltar chorando lá pra porta da minha casa

Eu era o melhor pra você
Pode demorar mas cê vai perceber
Que seu orgulho não vai te levar a nada
Vai voltar chorando lá pra porta da minha casa",mc-don-juan,funk_paulista
0,Os Opostos Se Atraem,"Por que eu fui logo me apegar por você?
Não é as mesmas ideia, não curte o mesmo rolê
E os meus truta pra você não presta
Chata demais, marruda e briguenta

Mas os opostos se atraem
E essa foi a nossa história
Implica com tudo, mas ama minha piroca
Briga por tudo, mas a sentada é a mais gostosa
Implica com tudo, mas ama minha piroca
Implica com tudo, mas a sentada é a mais gostosa

Mas os opostos se atraem
E essa foi a nossa história
Implica com tudo, mas ama minha piroca
Briga por tudo, mas a sentada é a mais gostosa
Implica com tudo, mas ama minha piroca
Implica com tudo, mas a sentada é a mais gostosa

Por que eu fui logo me apegar por você?
Não é as mesmas ideia, não curte o mesmo rolê
E os meus truta pra você não presta
Chata demais, marruda e briguenta

Mas os opostos se atraem
E essa foi a nossa história
Implica com tudo, mas ama minha piroca
Briga por tudo, mas a sentada é a mais gostosa
Implica com tudo, mas ama minha piroca
Implica com tudo, mas a sentada é a mais gostosa

Mas os opostos se atraem
E essa foi a nossa história
Implica com tudo, mas ama minha piroca
Briga por tudo, mas a sentada é a mais gostosa
Implica com tudo, mas ama minha piroca
Briga por tudo, mas a sentada é a mais gostosa",mc-don-juan,funk_paulista
0,Eu sou do corre,"Eu e a novinha
Construímos nossa história
Era sexo todo dia
Era sexo toda hora

Mas tinha um probleminha
O pai dela tinha um lance comigo
Julgava que eu era do corre
Falava que eu era bandido

Eu sou do corre, Eu sou do corre
E a novinha quer colar comigo
Se pede selinho eu mando ir se foder
Só falo que amo se chupa meu pinto

Eu sou do corre, Eu sou do corre
E a novinha quer colar comigo
Se pede selinho eu mando ir se foder
Só falo que amo se chupa meu pinto

Eu sou do corre, Eu sou do corre
E a novinha quer colar comigo
Se pede selinho eu mando ir se foder
Só falo que amo se chupa meu pinto

Eu e a novinha
Construímos nossa história
Era sexo todo dia
Era sexo toda hora

Mas tinha um probleminha
O pai dela tinha um lance comigo
Julgava que eu era do corre
Falava que eu era bandido

Eu sou do corre, Eu sou do corre
E a novinha quer colar comigo
Se pede selinho eu mando ir se foder
Só falo que amo se chupa meu pinto

Eu sou do corre, Eu sou do corre
E a novinha quer colar comigo
Se pede selinho eu mando ir se foder
Só falo que amo se chupa meu pinto

Eu sou do corre, Eu sou do corre
E a novinha quer colar comigo
Se pede selinho eu mando ir se foder
Só falo que amo se chupa meu pinto",mc-don-juan,funk_paulista
0,Roça na Mocinha,"Tá de onda com a minha cara
Eu sempre te amei
Tá de onda com a minha cara
Querendo terminar

Você vai se arrepender
E vai querer voltar
Só que aí não vai dar mais
Que vou tá em outro lugar

Oh Yuri
Putaria tá de volta
Roça na mocinha
Que essa tem cara que gosta
Então roça na mocinha
Que essa tem cara que gosta

Então roça na mocinha
Que essa tem cara que gosta
Então roça na mocinha
Que essa tem cara que gosta
Roça, roça

Roça, roça na mocinha
Que essa tem cara que gosta
Então roça na mocinha
Que essa tem cara que gosta
Então roça, roça, roça

Putaria tá de volta
Roça, roça, roça
Roça na mocinha
Que essa tem cara que gosta
Então roça na mocinha
Que essa tem cara que gosta

Então roça na mocinha
Que essa tem cara que gosta
Então roça na mocinha
Que essa tem cara que gosta",mc-don-juan,funk_paulista
0,Confia na Tua Amiguinha,"Que ela me liga, me liga
Só fica dando em cima
Tá na cara que é ela
E cê fala que a culpa é minha

A gente não namora
A gente só fica
Não é mancada minha
É traição da sua amiga

Tu confia na tua amiguinha
Confia na tua amiguinha
Com você, ela dá joinha
Longe, dá uma sentadinha

Confia na tua amiguinha
Confia na tua amiguinha
Com você, ela dá joinha
Longe, dá uma sentadinha

Dá uma sentadinha
Dá uma sentadinha
Dá uma sentadinha
Dá uma sentadinha

Tu confia na tua amiguinha
Confia na tua amiguinha
Com você, ela dá joinha
Longe, dá uma sentadinha

Confia na tua amiguinha
Confia na tua amiguinha
Com você, ela dá joinha
Longe, dá uma sentadinha",mc-don-juan,funk_paulista
0,Se Eu Tiver Solteiro,"Se liga
Você achando que eu tava com outra
Eu num mó trampo pra te dar uma vida boa
Com esse ciúme aí, não vai ter mais jeito
Com esse ciúme aí, não vai ter mais jeito

Por causa de uma vez é discussão o tempo inteiro
Por causa de uma vez é discussão o tempo inteiro

Se eu tiver solteiro não vou perdoar ninguém
Se eu tiver solteiro não vou perdoar ninguém
Suas amiga putiane, eu vou comer também
Suas amiga putiane, eu vou comer também
Suas amiga putiane, eu vou comer também
Suas amiga putiane, eu vou comer também

Se eu tiver solteiro não vou perdoar ninguém
Se eu tiver solteiro não vou perdoar ninguém
Suas amiga putiane, eu vou comer também
Suas amiga putiane, eu vou comer também",mc-don-juan,funk_paulista
0,Calendário do Papai,"Tá levando uma
Limpa o ouvido
Pra tu escutar
O que eu vou falar

Solteiro eu tô sim
Sozinho não vou ficar
Até quando eu namorava
Várias queriam me dar

E eu respeitei
Trair eu não trai
Tudo no seu tempo
Mas agora eu tô assim

Loira na segunda
Morena na terça
Quarta vem a ruiva
Quinta eu pego a japonesa

Sexta uma nega
Que eu gosto demais
Será que tá ruim
O calendário do papai

Loira na segunda
Morena na terça
Quarta vem a ruiva
Quinta eu pego a japonesa

Sexta uma nega
Que eu gosto demais
Será que tá ruim
O calendário do papai",mc-don-juan,funk_paulista
0,Na Intenção,"Eu não vou mentir, vou falar a verdade
É meio chato o que eu vou te dizer
Não vou mentir, vou falar a verdade
É meio chato o que eu vou te dizer

Como que eu vou namorar você
Se eu só fiquei contigo na intenção de te foder
Mas como que eu vou namorar você
Se eu só fiquei contigo na intenção de te foder
Como que eu vou namorar você
Se eu só fiquei contigo na intenção de te foder
Mas como que eu vou namorar você
Se eu só fiquei contigo na intenção de te foder

Yuri Martins, 71 sacana
Depois que te comer vai iludir outra piranha
Yuri Martins, 71 sacana
Depois que te comer vai iludir outra piranha

Como que eu vou namorar você
Se eu só fiquei contigo na intenção de te foder
Mas como que eu vou namorar você
Se eu só fiquei contigo na intenção de te foder",mc-don-juan,funk_paulista
