,name,text,artist,style
0,Brincadeira Das Maravilhas,"Quatro no quarto bolado, com a carol de cabeça pra baixo
Eu adoro, eu me amarro
Eu adoro, eu me amarro

Quatro no quarto bolado, com a carol de cabeça pra baixo,
Eu adoro, eu me amarro
Eu adoro, eu me amarro

Chama a Thaissa, chama a Thaissa,
Faz quadradinho de quatro
Faz quadradinho de quatro
Faz quadradinho de quatro
Faz quadradinho,faz quadradinho
Faz de quadradinho de quatro
Faz de quadradinho de quatro
Faz de quadradinho de quatro

Chama a Thalia, chama a Thalia,
Desce, desce, desce e me exita
Desce, desce, desce e me exita

Com as irmãs metralha, com elas ninguém se mete
Rafaela, Renatinha
Fica de perna pro alto, fica de perna pro alto,
E cai abrindo espaguete.",nego-do-borel,funk_carioca
0,Bonde dos Brabos,"Em casa com minha amante
escolhendo ouro e diamante
e o dinheiro que não acabou
tem ousadia hoje eu vou

Só quem tem ta na área restrita
camarote cheio de bebida
vem acompanhando
Cavalo Branco, Whisky com Tequila

No palco tem um moleque feio
com o bolso cheio de dinheiro
chamado de Leno Maycon
conhecido como Mc Nego

O bonde não tem limites
compramos a bandit
bandit que rima com Whisky
Whisky rima com suite

nóis ta tirando onda
nas ruas de Copacabana
decola no Rio de Janeiro
e pousa lá dentro de Sampa

Bonde dos brabo
mais brabo que nóis não tem
bonde dos brabo
mais brabo que nóis não tem

To de mil e cem, Whisky
Red Bull, Gelo de Água de Coco
lança, lança, embrazando
balançando e ficando louco

Sente ai novinha
o cheiro do negão
que vai como um tiro
na sua direção

Bonde dos brabo
mais brabo que nóis não tem
bonde dos brabo
mais brabo que nóis não tem

To de mil e cem, Whisky
Red Bull, Gelo de Água de Coco
lança, lança, embrazando
balançando e ficando louco

Sente ai novinha
o cheiro do negão
que vai como um tiro
na sua direção",nego-do-borel,funk_carioca
0,Bonde Das Maravilhas (Super Poder),"O Bonde das Maravilhas,dançam pra valer,
cada uma dessas meninas, tem um super poder,

Eu vou chamar a Carol:
Vem vem a Carool, dançando é um esculacho, deita no chão
Vai
Senta, senta, senta, senta, senta de cabeça pra baixo
Senta, senta de cabeça pra baixo
Senta, senta de cabeça pra baixo
Senta, senta de cabeça pra baixo (cabeça pra baixo)

Agora pra esculachar, eu vou chamar a Kathy
que é, puro talento
que é pura culturas
No, no quadradinho na quebradeira pura
Ô,ô, olha o que ela faz:
Vem no quadradinho, no quadradinho, no quadradinho (3x)
Vai, quebradeira, quebradeira (2x)
Vai

Agora eu vou chamar,
que vai hipnotizar você,
Vem. vem Thaysa dá um tiro de g3
Aponta, prepara e vai
bum, bum, bum, bum, bum, bum, bum, bum, bum, bum....
Pá bum, pá bum
bum, bum, bum, bum, bum, bum, bum...
Pá, bum

Eu vou chamar, a mulata que esculacha na dança,
Muito linda carinha de criança,
Ela representa, é a Rafaela,
Rebola, rebola, rebola, rebola
Eu gosto da Rafaela porque ela me completa,
Ela não senta,
Ela dá queda,
Dá queda de perna aberta, dá queda de perna aberta,
dá queda de perna aberta
É o passinho da bicicleta
Dá queda de perna aberta, dá queda de perna aberta,
dá queda de perna aberta
É o passinho da bicicleta",nego-do-borel,funk_carioca
0,Só Você (Part. MC G15),"Para pra pensar se a gente é acidente
Se foi por acaso que o beijo rolou
Deve ser coisa de Deus na minha frente
Porque de tantas bocas a nossa encaixou (ô Senhor, agora sim)

Você nem precisa preocupar
Amores eu vivi, mas todos me levaram a você
Esse tal amor que eu nunca vi enfim chegou

Só preciso de você, só você
E dando aquela sentada
Seu bumbum me faz querer
Sem querer
Querendo te ver pelada

Só preciso de você, só você
E dando aquela sentada
Seu bumbum me faz querer sem querer
Querendo te ver pelada

Você nem precisa preocupar
Amores eu vivi, mas todos me levaram a você
Esse tal amor que eu nunca vi enfim chegou

Só preciso de você, só você
E dando aquela sentada
Seu bumbum me faz querer sem querer
Querendo te ver pelada

Só preciso de você, só você
E dando aquela sentada
Seu bumbum me faz querer sem querer
Querendo te ver pelada
Oi, vem!

Vai mozão
Vai mozão, batendo o bumbum no chão
Vai mozão
Vai mozão, bumbum, bumbum no chão
Vai mozão, batendo o, vai, vai, vai

Só preciso de você, só você
E dando aquela sentada
Seu bumbum me faz querer sem querer
Querendo te ver pelada",dennis-dj,funk_carioca
0,Sou Teu Fã (Part. Bruno Martini e Vitin),"Raio de sol
Brilho mais belo
Olhar sincero
Vibe de amor

Seis da manhã
Cheiro de mar
Você a dançar
Com seu Veuve Clicquot

Eu sei que a vida é feita de momentos
E teu sorriso leu meus pensamentos

Sou teu fã ãã
Sou teu fã ãã

A minha boca diz te amo pra dentro
Só eu posso ouvir

Sou teu fã ãã
Sou teu fã ãã

A minha boca diz te amo pra dentro
Só eu posso ouvir",dennis-dj,funk_carioca
0,Isso Que É Vida (Com Cantini),"Ela tá querendo namorar
E eu sei bem onde é que isso vai dar
Vai que beijo encaixa, vai que arrepia, tem ninguém em casa

Vou ligar o som pra ela dançar até o chão
Ela vai me olhar, vai provocar, cheia de tesão
Parece miragem mas é sacanagem
Essa mina vai morar no meu colchão

Isso que é vida, transando todo dia
Acordar pelado com você do lado
Que nosso amor nunca vire rotina",dennis-dj,funk_carioca
0,Agora é tudo meu (Part. Kevinho),"Ela tá solta, de tanto que ele prendeu
Aquela boca, tá procurando um cara que nem eu
Que deixa ela de boa pra dançar na pista
Entre quatro paredes faz o que ela gosta
Sabe aquela sentada que ele perdeu?
Xii, agora é tudo meu!

Seu coração não faz tum tum
e agora ela só bate com o bumbum
Seu coração não faz tum tum
e agora ela só bate com o bumbum
Seu coração não faz tumtum
e agora ela só bate com o bumbum",dennis-dj,funk_carioca
0,Ninguém Conta Pra Ninguém (Part. MC Livinho),"É o Dennis e o Livinho
Se o tempo que a gente perde brigando
A gente aproveitasse se pegando
Gostosinho, eu e você pelados
Vai por mim, aquele amor safado

Se tá rindo é porque quer também
Vem sentar de novo, diz que ta gostoso
Não explana não hein, o que ninguém sabe
Ninguém conta pra ninguém

Vem sentar de novo, vem sentar, vem sentar
Diz que ta gostoso, vem sentar, vem sentar
Não explana não hein, o que ninguém sabe
Ninguém conta pra ninguém",dennis-dj,funk_carioca
0,Ela se joga (part. Mc Marvin),"Vai chamar ela Dennis
E solta essa batida
Na experiência ela desce com malícia

Vai chamar ela Dennis
E solta essa batida
Na experiência ela desce, desce

E joga
Ela se joga em cima e quica
Experiente ela sabe o que faz
E quando cansa ela beija na boca
Satisfazendo totalmente o rapaz

Ela se joga em cima e quica
Experiente ela sabe o que faz
E quando cansa ela beija na boca
Satisfazendo totalmente o rapaz

Ela gosta de ousadia
Ela prende e depois solta
Não para, agora quica
Empina toda gostosa

Ela gosta de ousadia
Ela prende e depois solta
Não para, agora quica
Empina toda gostosa",dennis-dj,funk_carioca
0,Jonathan da Nova Geração,"De segunda à sexta esporro na escola
Sábado e domingo eu solto pipa e jogo bola
De segunda à sexta esporro na escola
Sábado e domingo eu solto pipa e jogo bola

Dance potranca, dance com emoção
Eu sou o jonathan da nova geração
Dance potranca, dance com emoção
Eu sou o jonathan da nova geração

Mas eu já estou crescendo, cheio de emoção
E eu já vou pegar, um filé com popozão
Mas eu já estou crescendo, cheio de emoção
E eu já vou pegar, um filé com popozão

Dance potranca, dance com emoção
Eu sou o jonathan da nova geração
Dance potranca, dance com emoção
Eu sou o jonathan da nova geração

De segunda à sexta esporro na escola
Sábado e domingo eu solto pipa e jogo bola
De segunda à sexta esporro na escola
Sábado e domingo eu solto pipa e jogo bola

Dance potranca, dance com emoção, dance potranca
Eu sou o jonathan da nova geração",dennis-dj,funk_carioca
0,Malandramente (part. Mc's Nandinho & Nego Bam),"Malandramente

A menina inocente
Se envolveu com a gente
Só pra poder curtir

Malandramente

Fiz cara de carente
Envolvida com a tropa
Começou a seduzir

Malandramente

Meteu o pé pra casa
Diz que a mãe tá ligando
Nóis se vê por aí

Ai safada!
Na hora de ganha madeirada
A menina meteu o pé pra casa
E mandou um recadinho pra mim

Nóis se vê por aí
Nóis se vê por aí

Ai safada!
Na hora de ganha madeirada
A menina meteu o pé pra casa
E mandou um recadinho pra mim

Nóis se vê por aí
Nóis se vê por aí

Malandramente

Malandramente

A menina inocente
Se envolveu com a gente
Só pra poder curtir

Malandramente

Fiz cara de carente
Envolvida com a tropa
Começou a seduzir

Malandramente

Meteu o pé pra casa
Diz que a mãe tá ligando
Nóis se vê por aí

Ai safada!
Na hora de ganha madeirada
A menina meteu o pé pra casa
E mandou um recadinho pra mim

Nóis se vê por aí
Nóis se vê por aí

Ai safada!
Na hora de ganha madeirada
A menina meteu o pé pra casa
E mandou um recadinho pra mim

Nóis se vê por aí
Nóis se vê por aí
Nóis se vê por aí",dennis-dj,funk_carioca
0,Me Fascina (Part. Delano),"Ai que delícia, ai que delícia
Ela desce me instiga
Ai que delícia, ai que delícia
Essa mina quando dança me fascina
Ai que delícia, ai que delícia

Quem é essa gata
Que chega na balada toda perfumada?
Que desce, que dança e fascina
Quando sobe me instiga
Me olhando, me alucina

Ai que delícia, ai que delícia
Essa mina quando dança me fascina
Ai que delícia, ai que delícia
Ela sobe, ela desce, me instiga
Ai que delícia, ai que delícia
Essa mina quando dança me fascina
Ai que delícia, ai que delícia

Eu não dou mole não e vou com tudo nela
Corpo de violão, jeito de cinderela
Desce ai no grau, vai novinha sapeca
Eu tô passando mau com esse jeitinho dela

Ai que delícia, ai que delícia
Essa mina quando dança me fascina
Ai que delícia, ai que delícia
Ela sobe, ela desce, me instiga
Ai que delícia, ai que delícia
Essa mina quando dança me fascina
Ai que delícia, ai que delícia

Quem é essa gata
Que chega na balada toda perfumada?
Que desce, que dança e fascina
Quando sobe me instiga
Me olhando, me alucina

Ai que delícia, ai que delícia
Essa mina quando dança me fascina
Ai que delícia, ai que delícia
Ela sobe, ela desce, me instiga

Me instiga",dennis-dj,funk_carioca
0,Na Farra (part. Wesley Safadão),"Eu sei não tô valendo nada
Mas se tivesse em meu lugar
Ia ver como que é barra
Viver a vida na farra
Curtindo e bebendo gela
Tem que ter muita garra

Ainda a novinha provoca
Do jeito que a gente gosta
Quando ela desce, rebola
Eu fico amarradão
Ela me chama eu vou
Não penso em nada não
Depois o povo fala
Que eu sou safadão

Joga a mão ae, joga a mão ae
É com a sanfona e o batidão
Que ela gosta de descer
Joga a mão ae, vai levante a mão
Dennis Dj malandro e Wesley Safadão

E joga a mão ae, joga a mão ae
É com a sanfona e o batidão
Que ela gosta de descer
Joga a mão ae, vai levante a mão
Dennis Dj malandro e Wesley Safadão

Ela se acaba na balada
E fica toda molhadinha
Vem pro after gatinha
Vem pro after gatinha

Eu sei não tô valendo nada
Mas se tivesse em meu lugar
Ia ver como que é barra
Viver a vida na farra
Curtindo e bebendo gela
Tem que ter muita garra

Ainda a novinha provoca
Do jeito que a gente gosta
Quando ela desce, rebola
Eu fico amarradão
Ela me chama eu vou
Não penso em nada não
Depois o povo fala
Que eu sou safadão

Joga a mão ae, joga a mão ae
É com a sanfona e o batidão
Que ela gosta de descer
Joga a mão ae, vai levante a mão
Dennis Dj malandro e Wesley Safadão

Ela se acaba na balada
E fica toda molhadinha
Vem pro after gatinha
Vem pro after gatinha

Ela se acaba na balada
E fica toda molhadinha
Vem pro after gatinha
Vem pro after",dennis-dj,funk_carioca
0,Vamos Beber (part. João Lucas & Marcelo e Ronaldinho Gaúcho),"Bota o copo pro alto, vamos beber
Nós vamos curtir a vida, vamos beber
Eu tô cheio de dinheiro, vamos beber
Ieieieie

Bota o copo pro alto, vamos beber
Nós vamos curtir a vida, vamos beber
Eu tô cheio de dinheiro, vamos beber
Ieieieie

Estoura essa champanhe que elas ficam louca
Começam a rebolar, com o dedinho na boca
Quem tá chapado aê, então levanta a mão
Vem que tá tudo liberado hoje eu tô de patrão

Empina ai novinha
Rebola e vem quicando
Vem aqui pro Ronaldinho, quero te ver dançando
A noite já é nossa
Vem que hoje é funknejo
Alô, garçom, traz a bebida
Que eu tô com dinheiro

Bota o copo pro alto, vamos beber
Nós vamos curtir a vida, vamos beber
Eu tô cheio de dinheiro, vamos beber
Ieieieie

Bota o copo pro alto, vamos beber
Nós vamos curtir a vida, vamos beber
Eu tô cheio de dinheiro, vamos beber
Ieieieie",dennis-dj,funk_carioca
0,Cerol na Mão,"Quer dançar, quer dançar
O tigrão vai te ensinar
Quer dançar, quer dançar
O tigrão vai te ensinar

Vou passar cerol não mão
Assim, assim
Vou cortar você na mão
Vou sim vou sim

Vou aparar pela rabiola
Assim, assim
Vou trazer você pra mim
Vou sim vou sim

Eu vou cortar você na mão
Vou mostrar que eu sou tigrão
Vou te dar muita pressão

Então martela, martela
Martela o martelão
Levante a mãozinha
Na palma da mão
É o bonde do tigrão

Então martela, martela
Martela o martelão
Levante a mãozinha
Na palma da mão
É o bonde do tigrão",dennis-dj,funk_carioca
0,Apimentadíssima (Part. Lexa),"La é da quebrada, toda empolgadinha (ahn)
Sabe ser ousada, sabe ser santinha
Ela sai de casa pra causar (pra causar)
Se não aturar, tu vai surtar (surtar)

Apimentadíssima
Maravilhosa, que delícia
Ninguém segura ela, não
Quando ela joga (joga), joga (joga)
joga o rabetão no chão

Quero ver tu segurar o bumbum dela agora
Ela joga, ela joga (joga), ela joga (joga)
Ela joga
Quero ver tu segurar o bumbum dela agora
Ela joga, ela joga, ela joga
Ela joga
Quero ver tu segurar o bumbum dela agora
Ela joga, ela joga, ela joga
Ela joga

Joga, joga, joga, joga pra trás, joga pra trás
Joga, joga, joga, joga pra trás, joga pra trás
Ela joga, ela joga, ela joga, ela joga
Joga, joga, joga, joga, joga, joga, joga, joga
Ela joga, ela joga, ela joga, ela joga
Joga, joga, joga, joga, joga, joga, joga, joga

Ela é da quebrada, toda empolgadinha
Sabe ser ousada, sabe ser santinha
Ela sai de casa pra causar (pra causar)
Se não aturar, tu vai surtar (surtar)

Apimentadíssima
Maravilhosa, que delícia
Ninguém segura ela, não
Quando ela joga (joga), joga (joga)
joga o rabetão no chão

Quero ver tu segurar o bumbum dela agora
Ela joga, ela joga, ela joga
Ela joga
Quero ver tu segurar o bumbum dela agora
Ela joga, ela joga, ela joga
Ela joga
Quero ver tu segurar o bumbum dela agora
Ela joga, ela joga, ela joga
Ela joga

Joga, joga, joga, joga pra trás, joga pra trás
Joga, joga, joga, joga pra trás, joga pra trás
Joga, joga, joga, joga
Ela joga, ela joga, ela joga, ela joga
Joga (joga), joga (joga)
joga (joga), joga (joga)
Ela joga, ela joga, ela joga, ela joga",dennis-dj,funk_carioca
0,Dose de Pitú (Part. Mc's Nandinho & Nego Bam),"Ela tá muito estressada
Com raiva de tu
Tem que dar pra ela
Uma dose de Pitú

Ela tá muito estressada
Com raiva de tu
Tem que dar pra ela
Uma dose de Pitú

Não quer sair com as amigas
Não quer ir pra balada
Se o baile tá bom
Já quer voltar pra casa
Nandinho e Nego Bam e o Dennis fala pra tu
O problema dessa mina é falta de

Ela tá muito estressada
Com raiva de tu
Tem que dar pra ela
Uma dose de Pitú

Ela tá muito estressada
Com raiva de tu
Tem que dar pra ela
Uma dose de Pitú

Não quer sair com as amigas
Não quer ir pra balada
Se o baile tá bom
Já quer voltar pra casa
Nandinho e Mêgo Bam e o Dennis fala pra tu
O problema dessa mina é falta de

Ela tá muito estressada
Com raiva de tu
Tem que dar pra ela
Uma dose de Pitú

Ela tá muito estressada
Com raiva de tu
Tem que dar pra ela
Uma dose de Pitú

Não quer sair com as amigas
Não quer ir pra balada
Se o baile tá bom
Já quer voltar pra casa
Nandinho e Nego Bam e o Dennis fala pra tu
O problema dessa mina é falta de

Ela tá muito estressada
Com raiva de tu
Tem que dar pra ela
Uma dose de Pitú

Ela tá muito estressada
Com raiva de tu
Tem que dar pra ela
Uma dose de Pitú",dennis-dj,funk_carioca
0,Santinha (part. Buchecha),"Se revela santinha
Sensualiza santinha
Empina a bundinha
Desce santinha, sobe santinha

Lalalalalalalalala
Lalalalalalalalala

Em casa ela é santinha, na pista ela enlouquece
Aquele rostinho quietinho a noite desaparece
Então vai, se revela e mostra quem você é
Especialista, sai na pontinha do pé
Se reecontra com as amigas, faz o que bem quer

Então vai, se revela e mostra o que você faz
Sensualizando pra frente e pra trás
Solta o grito na garganta
Hoje eu quero é mais

Se revela santinha
Sensualiza santinha
Empina a bundinha
Oh, desce santinha, sobe santinha",dennis-dj,funk_carioca
0,Soltinha (part. Mc Bola e Mr Catra),"Ela só quer curtir
Ela só quer zuar
Gosta de dançar
Dançar, dançar

Se o papo for balada
Não deixa pra depois
Solteira de carteirinha
Soltinha que nem arroz

Ela vai no chão
Ela vem dançar pra mim
Ela fica me olhando
E rebolando gostosinho

Ao som do batidão
Que delicia, vem e vai
É ousada e atrevida
Ela tira a minha paz

E não ta nem ai
Gosta de ousadia
Sai de casa de noite
Só volta no outro dia

Geral ta comentando
Ninguém segura ela
Pra que trancar a porta
Se ela sai pela janela

Ela só quer curtir
Ela só quer zuar
Gosta de dançar
Dançar, dançar",dennis-dj,funk_carioca
0,Joga no Waze (Com Wesley Safadão),"Dennis DJ? Acerta de novo

Vai, cê vai sair sozinha, vai
Cê vai beber de tudo, vai
Cê vai beijar na boca, eu sei
Afinal, cê tá solteira
Ah, mas uma hora eu sei que você cansa
E vai mandar mensagem pra saber onde é que eu tô
Tô na minha casa doido pra fazer amor

Joga no Waze, vai
Direto pra minha cama, ai, ai, ai
Joga no Waze, vai
Na localização que você ama, ai, ai, ai
Joga no Waze, vai
Direto pra minha cama, ai, ai, ai
Joga no Waze, vai
Na localização que você ama

Vai, vai, vai, vai, joga pro
Vai, vai, vai, vai, joga pro
Joga pro, joga pro, joga pro alto
Joga pro, joga pro, joga pro alto
Vai, vai, vem jogando

E vai, cê vai sair sozinha, vai
Cê vai beber de tudo, vai
Cê vai beijar na boca, eu sei
Afinal, cê tá solteira
Ah, mas uma hora eu sei que você cansa
E vai mandar mensagem pra saber onde é que eu tô
Tô na minha casa doido pra fazer amor

Joga no Waze, vai
Direto pra minha cama, ai, ai, ai
Joga no Waze, vai
Na localização que você ama, ai, ai, ai
Joga no Waze, vai
Direto pra minha cama, ai, ai, ai
Joga no Waze, vai
Na localização que você ama
Joga no Waze, vai
Direto pra minha cama, ai, ai, ai
Joga no Waze, vai
Na localização que você ama, ai, ai, ai

Joga no Waze, vai, vai, vai, vai, vai
Direto pra minha cama, ai, ai, ai
Joga no Waze, vai, vai, vai, vai
Na localização que você ama
Dennis DJ, cê é diferente",dennis-dj,funk_carioca
0,Professor da Malandragem (Part. Wesley Safadão e Ronaldinho Gaúcho),"Nóis é bom, mas não é bombom
É papai, mas não é Noel
É romântico, safado, carinhoso e até fiel
É o que você quiser, só não pode abusar
Que pra ser minha mulher
Tu tem que se preparar

Nóis faz rir, mas não é palhaço
Nóis brinca, mas não é criança
Nóis dá nó, mas não dá laço
Nóis não toca, mas tu dança

E nesse jogo da vida, não jogamos pra perder
Antes mesmo da partida, é plano A e plano B
Então vem, mas baixa a bola
Vem chegando na humildade
Ou senão tu se enrola e pode chorar mais tarde

Professor da malandragem, professor da malandragem
Tu estuda na escola onde fizemos faculdade
Professor da malandragem, professor da malandragem
Ronaldinho, Safadão e com o Dennis é sem massagem

Professor da malandragem, professor da malandragem
Tu estuda na escola onde fizemos faculdade
Professor da malandragem, professor da malandragem
Ronaldinho, Safadão e com o Dennis é sem massagem",dennis-dj,funk_carioca
0,Quero Te Provar (part. Naldo Mc Koringa e Mr Catra),"Vai descendo, baby
Vai subindo, baby
Me instigando
Que eu quero te provar
Eu tenho o que você quer
Você tem o que é meu
Cê sabe bem o que é
Ôoo 
(3x)

Vai descendo, baby
Ai, vai subindo, baby
Me instigando
Que eu quero te provar
Ai, vai subindo, descendo, subindo, subindo

Eu gosto quando você desce
Gosto quando você desce menina
Se faz de santinha, mas desce no chão
Sabe quebrar no pique da batida
Rebola, me excita, que o clima tá bom
Então vem dançar, vem mexer
Requebrar, pra valer
Vem sem medo

Me dá água na boca,
Ela mexe bem louca
Não vou marcar touca
Como é bon provin
Chega mais, vem cá
Pra arte de amar
Faz um merecer
Te faço delirar
Se vira pra causar
Faz o bico parar
A balada pega fogo é só ela chegar

Desce bem gostosinho
Aqui na minha frente
Com cara de safada
Tonteia a minha mente
A festa tá lotada
Parece que estamos a sós
Carícias coreografadas
Tipo nos lençóis

A dança se mistura
Com a pegação
É mão naquilo e aquilo na mão
Muita ousadia e muita sucessagem
Meu, mané covardia
Que tesão
Que viagem

Vai descendo, baby
Ah, vai subindo, baby
Me instigando
Que eu quero te provar
Eu tenho o que você quer
Você tem o que é meu
Cê sabe bem o que é
(x2)

Ôooooooooo

Eu gosto quando você desce

Oi Vai descendo, baby
Oi, vai subindo, baby
Oi vai descendo e subindo e descendo

Oi Vai descendo, baby
Oi, vai descendo, baby
Oi vai descendo e vai descendo, baby

Oi Vai descendo, baby
Oi, vai subindo, baby
Me instigando
Que eu quero te provar

Oi Vai descendo, baby
Oi, vai subindo, baby
Oi vai descendo e vai descendo ôooo",dennis-dj,funk_carioca
0,"Lindona (part. Mc Guime, Mc Bola e Nego Blue)","Quando ela dança, ela me encanta
Quando ela dança, ela me encanta
Chega no baile tirando onda
Ela rebolando é toda lindona

Mas que mina é essa tão diferente
Que o plaque de 100 não mexe com a mente
Cheguei na pegada exalando fartura
A mina foi zica e manteve a postura
Imediatamente chamei pro rolé
Já imaginando vai ser minha mulher
Linda de bonita me hipnotiza
O que que ela tem? que todo mundo quer

Ela não tá nem aí, não liga pra ostentação
Ela quer descer subir, rebolando até o chão
Ela me desbaratinou, sem me dar confiança
Me deixa maluco o jeito que ela dança

Quando ela dança, ela me encanta
Quando ela dança, ela me encanta
Chega no baile tirando onda
Ela rebolando é toda lindona",dennis-dj,funk_carioca
0,Quando o Dj Mandar (part. Tarapí e Neblina),"Mas quando o Dj mandar
Menina você desce, desce, oh desce
Se concentra na batida
O resto tu esquece, esquece, esquece

Mas quando o Dj mandar
Menina você desce, desce, oh desce
Se concentra na batida
O resto tu esquece, esquece, esquece

Você desce, você desce, você desce, vai
Você desce, você desce

Vai se concentra assim
Vai descendo pra mim                                          (2x)
Oi, rebolando de um jeito que eu nunca vi

Então desce vai, tira a minha paz
Você ta demais (desce, oh desce)                        (2x)

Mas quando o Dennis mandar
Menina você desce, desce, oh desce
Se concentra na batida
O resto tu esquece, esquece, esquece

Vai se concentra assim 
Vai descendo pra mim                                           (2x)
Oi, rebolando de um jeito que eu nunca vi

Então desce vai, tira a minha paz
Você ta demais (desce, oh desce)                        (2x)

Mas quando o Dj mandar
Menina você desce, desce, oh desce
Se concentra na batida
O resto tu esquece, esquece, esquece        

Mas quando o Dj mandar
Menina você desce, desce, oh desce
Se concentra na batida
O resto tu esquece, esquece, esquece        

Você desce, você desce, você desce, vai
Você desce, você desce",dennis-dj,funk_carioca
0,Perigosa (part. Mc Livinho),"Lá vem, toda se querendo
Dançando como ninguém
Lá vem, mexendo, zoando
Cantando oh oh oh oh

Oh oh oh oh oh oh oh oh

É a melhor que temos no baile
Ela sabe instigar
Veio cheia de maldade
Estonteante sabe provocar

Toda gostosa
É perigosa, maravilhosa
E ainda perde a linha
Quando vê o Dennis tocar

Lá vem, toda se querendo
Dançando como ninguém
Lá vem, mexendo, zoando
Cantando oh oh oh oh

Oh oh oh oh oh oh oh oh

É a melhor que temos no baile
Ela sabe instigar
Veio cheia de maldade
Estonteante sabe provocar

Toda gostosa
É perigosa, maravilhosa
E ainda perde a linha
Quando vê o Dennis tocar

Lá vem, toda se querendo
Dançando como ninguém
Lá vem, mexendo, zoando
Cantando oh oh oh oh

Oh oh oh oh oh oh oh oh",dennis-dj,funk_carioca
0,Joga Joga (part. Mc k9),"Chegou, chegou o momento que elas gostam mais
Que ela joga o cabelo e fica olhando pra trás

Quando o Dennis mandar você joga
Joga, joga, joga, joga, joga a bunda
Joga a bunda
Joga a bunda, vai

Joga a bunda
Joga a bunda
Joga a bunda, vai

Joga, joga o cabelo e fica olhando pra trás
Joga a bunda
Joga a bunda
Joga a bunda, vai",dennis-dj,funk_carioca
0,Envolvente (part. Robinho da Prata),"(Robinho da Prata)
Vem descendo Envolvente
Pode se acabar
Você descendo assim
aqui na minha frente
Pra me provocar

'Duduzinho'
Normaal

Ela, sabe que é gostosa
Quando chega para tudo
da uma empinadinha
dançando é o mundo
Mas todo mundo pira
e quer chegar na mina
falar no ouvidinho dela ""Hum que delícia ""
ela, é provocante na hora de me olhar
e se entrar no clima

Eu vou te endoidar

Eu sei fazer gostoso
quero te pressionar
Preciso de uma chance
Você vai gostar

'Robinho da Prata'
Vem descendo Envolvente
Pode se acabar
Você descendo assim
aqui na minha frente
Pra me provocar

'Me provoca '

Vem descendo Envolvente
Pode se acabar
Você descendo assim
aqui na minha frente
Pra me provocar

'Duduzinho'
Normaal

Ela, sabe que é gostosa
Quando chega para tudo
da uma empinadinha
dançando é o mundo
Mas todo mundo pira
e quer chegar na mina
falar no ouvidinho dela ""Hum que delícia ""
ela, é provocante na hora de me olhar
e se entrar no clima

Eu vou te endoidar

Eu sei fazer gostoso
quero te pressionar
Preciso de uma chance
Você vai gostar

Vem descendo Envolvente
Pode se acabar
Você descendo assim
aqui na minha frente
Pra me provocar",dennis-dj,funk_carioca
0,Malote (part. Marcelly),"Vou descendo a noite toda
Quando o Dennis toca as meninas ficam loucas
Vou descendo a noite toda
Quando o Dennis toca as meninas ficam loucas

Vou beber o que tiver
Com o meu dinheiro eu faço tudo o que eu quiser
Independente tenho o meu próprio trabalho
E pego meu malote pra gastar

Hoje eu tô fechada com um bonde de amiga minha
Aqui só tem solteira mais nenhuma tá sozinha
A gente não suporta aquele cara que sufoca
Pra que aceitar carona
Se o chofer já ta na porta?

Vou descendo a noite toda
Quando o Dennis toca as meninas ficam loucas
Vou descendo a noite toda
Quando o Dennis toca as meninas ficam loucas

Vou beber o que tiver
Com o meu dinheiro eu faço tudo o que eu quiser
Independente tenho o meu próprio trabalho
E pego meu malote pra gastar

Hoje eu tô fechada com um bonde de amiga minha
Aqui só tem solteira mais nenhuma tá sozinha
A gente não suporta aquele cara que sufoca
Pra que aceitar carona
Se o chofer já ta na porta?

Vou descendo a noite toda
Quando o Dennis toca as meninas ficam loucas
Vou descendo a noite toda
Quando o Dennis toca as meninas ficam loucas
Ficam loucaas, ooh, ficam loucas!",dennis-dj,funk_carioca
0,Só Você (Part. MC G15),"Para pra pensar se a gente é acidente
Se foi por acaso que o beijo rolou
Deve ser coisa de Deus na minha frente
Porque de tantas bocas a nossa encaixou (ô Senhor, agora sim)

Você nem precisa preocupar
Amores eu vivi, mas todos me levaram a você
Esse tal amor que eu nunca vi enfim chegou

Só preciso de você, só você
E dando aquela sentada
Seu bumbum me faz querer
Sem querer
Querendo te ver pelada

Só preciso de você, só você
E dando aquela sentada
Seu bumbum me faz querer sem querer
Querendo te ver pelada

Você nem precisa preocupar
Amores eu vivi, mas todos me levaram a você
Esse tal amor que eu nunca vi enfim chegou

Só preciso de você, só você
E dando aquela sentada
Seu bumbum me faz querer sem querer
Querendo te ver pelada

Só preciso de você, só você
E dando aquela sentada
Seu bumbum me faz querer sem querer
Querendo te ver pelada
Oi, vem!

Vai mozão
Vai mozão, batendo o bumbum no chão
Vai mozão
Vai mozão, bumbum, bumbum no chão
Vai mozão, batendo o, vai, vai, vai

Só preciso de você, só você
E dando aquela sentada
Seu bumbum me faz querer sem querer
Querendo te ver pelada",dennis-dj,funk_carioca
